0.02933333,0.02666667,0.032,0.01866667,0.01066667,0.04,0.02133333,0.01066667,0.008,0.01333333,0.00533333,0.008,0.00266667,0.048,0.03733333,0.02933333,0.00266667,0.00266667,0.04,0.01066667,0.00266667,0.00533333,0.02666667,0.,0.01066667,0.01866667,0.008,0.008,0.,0.01866667,0.03466667,0.01066667,0.05333333,0.02666667,0.04,0.02933333,0.016,0.02133333,0.01066667,0.01866667,0.008,0.008,0.00266667,0.02133333,0.008,0.02666667,0.02666667,0.01333333,0.,0.008,0.,0.008,0.02133333,0.00266667,0.01333333,0.00533333,0.00266667,0.01066667,0.,0.00266667,0.00266667,0.02933333,0.008,0.01333333
0.02834008,0.048583,0.04251012,0.00404858,0.00202429,0.03238866,0.01417004,0.00404858,0.00809717,0.01417004,0.00607287,0.00404858,0.00607287,0.08299595,0.01619433,0.01417004,0.01012146,0.01619433,0.04453441,0.00404858,0.00607287,0.00202429,0.02226721,0.00607287,0.00607287,0.01012146,0.01214575,0.00404858,0.00404858,0.02631579,0.03036437,0.01417004,0.03441296,0.03036437,0.04251012,0.01417004,0.01214575,0.03036437,0.0242915,0.00809717,0.01214575,0.02226721,0.00607287,0.00809717,0.01012146,0.02834008,0.01012146,0.00404858,0.00202429,0.01619433,0.,0.00607287,0.01012146,0.02024291,0.03036437,0.00404858,0.,0.00809717,0.00809717,0.,0.,0.02834008,0.00404858,0.01821862
0.03703704,0.03703704,0.09259259,0.01851852,0.01851852,0.01851852,0.,0.,0.05555556,0.05555556,0.05555556,0.03703704,0.,0.,0.05555556,0.,0.,0.01851852,0.03703704,0.01851852,0.,0.,0.01851852,0.,0.,0.01851852,0.,0.07407407,0.,0.,0.01851852,0.,0.,0.,0.,0.,0.,0.03703704,0.,0.03703704,0.01851852,0.03703704,0.,0.,0.,0.01851852,0.,0.01851852,0.01851852,0.,0.,0.,0.,0.01851852,0.03703704,0.01851852,0.,0.,0.,0.,0.,0.,0.01851852,0.03703704
0.04516129,0.01290323,0.01290323,0.01935484,0.,0.01290323,0.01290323,0.,0.01290323,0.01290323,0.02580645,0.,0.01290323,0.01290323,0.02580645,0.02580645,0.00645161,0.00645161,0.01935484,0.00645161,0.01935484,0.00645161,0.02580645,0.,0.01290323,0.00645161,0.07096774,0.01935484,0.01290323,0.01290323,0.05806452,0.02580645,0.02580645,0.01935484,0.03225806,0.01290323,0.01290323,0.03870968,0.01290323,0.03225806,0.01290323,0.03870968,0.,0.01935484,0.,0.,0.02580645,0.03225806,0.00645161,0.01290323,0.,0.01290323,0.00645161,0.00645161,0.01290323,0.01290323,0.,0.,0.,0.,0.00645161,0.01935484,0.01290323,0.01935484
0.04761905,0.02380952,0.02380952,0.03571429,0.,0.02380952,0.,0.,0.,0.,0.01190476,0.,0.01190476,0.02380952,0.,0.02380952,0.,0.01190476,0.02380952,0.01190476,0.01190476,0.02380952,0.05952381,0.,0.01190476,0.,0.01190476,0.01190476,0.,0.01190476,0.03571429,0.02380952,0.,0.,0.01190476,0.02380952,0.01190476,0.01190476,0.01190476,0.01190476,0.,0.03571429,0.,0.01190476,0.01190476,0.01190476,0.03571429,0.,0.01190476,0.04761905,0.,0.01190476,0.04761905,0.04761905,0.01190476,0.01190476,0.,0.02380952,0.02380952,0.01190476,0.,0.03571429,0.01190476,0.03571429
0.02538071,0.03553299,0.06091371,0.00338409,0.00169205,0.03891709,0.01353638,0.,0.00169205,0.02199662,0.00338409,0.00507614,0.00169205,0.04399323,0.03891709,0.00676819,0.00169205,0.00846024,0.04230118,0.00338409,0.,0.01015228,0.02538071,0.00338409,0.00169205,0.01353638,0.,0.00338409,0.00169205,0.03722504,0.04568528,0.01184433,0.01353638,0.03045685,0.02030457,0.02876481,0.01015228,0.06091371,0.0321489,0.00846024,0.00846024,0.03722504,0.00169205,0.01015228,0.00169205,0.02876481,0.02368866,0.00676819,0.00169205,0.03045685,0.,0.01184433,0.00169205,0.01692047,0.02538071,0.00169205,0.,0.00169205,0.01692047,0.,0.,0.04737733,0.00338409,0.00507614
0.01005025,0.01005025,0.0201005,0.00502513,0.,0.01005025,0.01507538,0.01005025,0.00502513,0.0201005,0.00502513,0.,0.,0.04020101,0.03015075,0.01507538,0.,0.02512563,0.0201005,0.01507538,0.,0.01005025,0.01507538,0.00502513,0.01005025,0.00502513,0.01507538,0.01005025,0.,0.04020101,0.02512563,0.05527638,0.0201005,0.0201005,0.00502513,0.0201005,0.01507538,0.04522613,0.03517588,0.0201005,0.00502513,0.04020101,0.00502513,0.01507538,0.00502513,0.05025126,0.05527638,0.01005025,0.,0.0201005,0.,0.00502513,0.,0.01507538,0.03517588,0.00502513,0.00502513,0.00502513,0.0201005,0.,0.,0.05025126,0.01005025,0.01507538
0.00649351,0.03246753,0.01298701,0.00324675,0.00324675,0.01298701,0.01948052,0.,0.,0.01948052,0.,0.,0.00324675,0.06168831,0.02272727,0.02597403,0.00974026,0.01298701,0.01948052,0.00649351,0.00649351,0.00649351,0.03571429,0.00324675,0.00324675,0.0487013,0.02272727,0.,0.,0.06168831,0.03246753,0.00324675,0.,0.02922078,0.05194805,0.01623377,0.01623377,0.02922078,0.05194805,0.00324675,0.01298701,0.08766234,0.03571429,0.00974026,0.,0.02272727,0.02272727,0.00974026,0.,0.01298701,0.,0.00324675,0.,0.00649351,0.02597403,0.,0.00324675,0.01623377,0.00649351,0.,0.,0.01948052,0.00649351,0.00324675
0.02066116,0.03719008,0.03305785,0.00206612,0.,0.03512397,0.01652893,0.00826446,0.00413223,0.00826446,0.,0.00619835,0.,0.03719008,0.03305785,0.01239669,0.01033058,0.02479339,0.03099174,0.00206612,0.00619835,0.01446281,0.02272727,0.00206612,0.,0.03719008,0.01239669,0.00619835,0.,0.05785124,0.01446281,0.00826446,0.03512397,0.04752066,0.04752066,0.00826446,0.00619835,0.05165289,0.02892562,0.00206612,0.00413223,0.04545455,0.00206612,0.00619835,0.,0.0392562,0.02066116,0.00826446,0.00206612,0.0392562,0.,0.00413223,0.00206612,0.01239669,0.01446281,0.,0.,0.01652893,0.00413223,0.00619835,0.,0.0268595,0.00826446,0.00619835
0.03587444,0.03587444,0.04035874,0.0044843,0.,0.04932735,0.02242152,0.,0.,0.02242152,0.,0.0044843,0.,0.07174888,0.02690583,0.01345291,0.0044843,0.02242152,0.01345291,0.,0.0044843,0.0044843,0.03139013,0.,0.,0.0044843,0.0044843,0.0044843,0.,0.03587444,0.02690583,0.00896861,0.03139013,0.05381166,0.02242152,0.00896861,0.0044843,0.08520179,0.01793722,0.00896861,0.01345291,0.03587444,0.00896861,0.,0.0044843,0.06726457,0.02242152,0.0044843,0.0044843,0.02242152,0.,0.,0.,0.00896861,0.02242152,0.,0.,0.00896861,0.,0.,0.,0.02242152,0.00896861,0.01793722
