0.01574803,0.02952756,0.01771654,0.01181102,0.01181102,0.05905512,0.00393701,0.00787402,0.0019685,0.01968504,0.0019685,0.00787402,0.,0.04724409,0.01377953,0.01377953,0.02165354,0.01771654,0.01771654,0.00393701,0.01181102,0.01771654,0.01574803,0.00787402,0.00590551,0.04330709,0.01574803,0.01181102,0.0019685,0.03149606,0.02952756,0.00984252,0.02755906,0.0492126,0.03937008,0.02362205,0.01377953,0.04133858,0.02755906,0.02362205,0.00590551,0.02559055,0.00787402,0.00590551,0.00590551,0.03543307,0.00984252,0.00393701,0.,0.01377953,0.0019685,0.00393701,0.00787402,0.01771654,0.00590551,0.0019685,0.,0.,0.00984252,0.0019685,0.0019685,0.03149606,0.01771654,0.00984252
0.01072706,0.0238379,0.01907032,0.01072706,0.00357569,0.03575685,0.01072706,0.00595948,0.,0.01072706,0.00595948,0.0011919,0.,0.05482718,0.02145411,0.00953516,0.00238379,0.01549464,0.03694875,0.0011919,0.00357569,0.00834327,0.02026222,0.00238379,0.00357569,0.04648391,0.03098927,0.00834327,0.00238379,0.00834327,0.06555423,0.0011919,0.01907032,0.07508939,0.03933254,0.01430274,0.01072706,0.05125149,0.03575685,0.0011919,0.01072706,0.04648391,0.01311085,0.01191895,0.00238379,0.02979738,0.03575685,0.01430274,0.0011919,0.01907032,0.,0.01072706,0.00238379,0.01311085,0.01787843,0.0011919,0.,0.0011919,0.00238379,0.0011919,0.00238379,0.01907032,0.01430274,0.0011919
0.01960784,0.03921569,0.01960784,0.,0.,0.,0.03921569,0.01960784,0.,0.01960784,0.,0.,0.,0.,0.01960784,0.,0.,0.03921569,0.,0.,0.,0.03921569,0.07843137,0.,0.,0.03921569,0.05882353,0.01960784,0.,0.,0.01960784,0.,0.,0.01960784,0.05882353,0.,0.,0.01960784,0.01960784,0.,0.,0.05882353,0.,0.01960784,0.,0.05882353,0.07843137,0.01960784,0.,0.01960784,0.01960784,0.01960784,0.,0.,0.03921569,0.,0.,0.,0.03921569,0.,0.01960784,0.,0.01960784,0.
0.01275917,0.03349282,0.01594896,0.00797448,0.00956938,0.04944179,0.01275917,0.0015949,0.,0.00956938,0.0015949,0.00637959,0.0015949,0.04625199,0.01594896,0.00478469,0.01754386,0.01594896,0.02073365,0.00318979,0.01275917,0.02551834,0.02711324,0.00637959,0.00318979,0.03349282,0.01435407,0.00797448,0.00637959,0.01275917,0.02870813,0.00797448,0.02551834,0.05901116,0.01754386,0.01435407,0.01116427,0.05901116,0.03508772,0.00318979,0.00637959,0.04944179,0.01275917,0.01275917,0.00318979,0.05263158,0.03189793,0.01913876,0.,0.01435407,0.0015949,0.00637959,0.00478469,0.02392344,0.01594896,0.00318979,0.,0.0015949,0.00478469,0.0015949,0.0015949,0.02073365,0.00956938,0.00318979
0.00641026,0.00641026,0.01282051,0.,0.,0.03846154,0.03846154,0.02564103,0.,0.00641026,0.00641026,0.,0.,0.04487179,0.03205128,0.00641026,0.00641026,0.01282051,0.01923077,0.,0.,0.,0.03205128,0.,0.01282051,0.05128205,0.02564103,0.01923077,0.01282051,0.00641026,0.06410256,0.,0.01923077,0.03846154,0.01282051,0.00641026,0.01282051,0.01923077,0.05128205,0.01282051,0.01923077,0.04487179,0.01923077,0.00641026,0.01923077,0.01282051,0.03846154,0.01282051,0.,0.02564103,0.,0.00641026,0.,0.01282051,0.01923077,0.00641026,0.00641026,0.,0.01923077,0.,0.00641026,0.01282051,0.05128205,0.
0.0035461,0.0177305,0.,0.0106383,0.0035461,0.03191489,0.0070922,0.0035461,0.0035461,0.0141844,0.,0.0106383,0.0070922,0.0177305,0.0035461,0.0035461,0.0177305,0.0248227,0.03191489,0.0106383,0.,0.0177305,0.03546099,0.,0.02836879,0.03191489,0.06028369,0.0141844,0.,0.0070922,0.07092199,0.0070922,0.0035461,0.0177305,0.0177305,0.0248227,0.0106383,0.05673759,0.07446809,0.0177305,0.0070922,0.04255319,0.0248227,0.0141844,0.,0.03900709,0.03191489,0.0177305,0.0035461,0.0141844,0.,0.0106383,0.0035461,0.0035461,0.0212766,0.0070922,0.,0.,0.0106383,0.0035461,0.,0.0106383,0.0141844,0.
0.,0.,0.02083333,0.02083333,0.,0.0625,0.,0.02083333,0.,0.02083333,0.,0.,0.,0.0625,0.02083333,0.,0.02083333,0.,0.04166667,0.,0.,0.08333333,0.04166667,0.,0.04166667,0.,0.02083333,0.,0.,0.0625,0.04166667,0.,0.02083333,0.0625,0.04166667,0.04166667,0.02083333,0.,0.04166667,0.04166667,0.,0.02083333,0.,0.,0.,0.,0.02083333,0.,0.,0.,0.02083333,0.,0.,0.,0.,0.02083333,0.,0.,0.02083333,0.,0.,0.02083333,0.02083333,0.
0.02325581,0.02325581,0.02325581,0.03488372,0.02325581,0.02325581,0.,0.,0.01162791,0.01162791,0.,0.,0.01162791,0.02325581,0.,0.,0.02325581,0.01162791,0.,0.01162791,0.05813953,0.01162791,0.04651163,0.01162791,0.01162791,0.03488372,0.03488372,0.01162791,0.01162791,0.01162791,0.01162791,0.,0.,0.03488372,0.01162791,0.01162791,0.06976744,0.05813953,0.04651163,0.01162791,0.02325581,0.01162791,0.,0.02325581,0.01162791,0.,0.04651163,0.01162791,0.,0.,0.01162791,0.01162791,0.02325581,0.,0.01162791,0.,0.,0.02325581,0.,0.,0.,0.01162791,0.02325581,0.
0.00387597,0.01162791,0.,0.00387597,0.01550388,0.03875969,0.00775194,0.01162791,0.,0.01550388,0.,0.,0.,0.01937984,0.01937984,0.00387597,0.00775194,0.01162791,0.01550388,0.01162791,0.01550388,0.01162791,0.03100775,0.01550388,0.01162791,0.02713178,0.03488372,0.00387597,0.00387597,0.01162791,0.07751938,0.00387597,0.01550388,0.05813953,0.03100775,0.02325581,0.02325581,0.07751938,0.06976744,0.00387597,0.00775194,0.01937984,0.03100775,0.01550388,0.00387597,0.04263566,0.01162791,0.00775194,0.,0.00387597,0.,0.,0.00387597,0.00775194,0.00387597,0.00775194,0.00387597,0.00387597,0.03488372,0.,0.,0.03488372,0.00775194,0.
0.00412371,0.02164948,0.02164948,0.00824742,0.00515464,0.03298969,0.01134021,0.00309278,0.00206186,0.01340206,0.00618557,0.,0.00206186,0.0257732,0.01237113,0.00412371,0.00515464,0.01443299,0.01752577,0.00721649,0.00824742,0.01443299,0.02989691,0.01134021,0.00515464,0.02061856,0.03402062,0.01030928,0.00618557,0.01443299,0.03814433,0.00515464,0.02783505,0.05773196,0.03505155,0.02164948,0.01237113,0.04948454,0.03195876,0.01649485,0.00515464,0.04226804,0.01443299,0.02061856,0.00618557,0.03814433,0.0371134,0.00824742,0.,0.02680412,0.00103093,0.01649485,0.00515464,0.00824742,0.01546392,0.00103093,0.,0.00309278,0.02371134,0.00103093,0.,0.02989691,0.01958763,0.00721649
0.00271739,0.0298913,0.05978261,0.00271739,0.00271739,0.02717391,0.00543478,0.00271739,0.,0.00543478,0.,0.00271739,0.,0.05706522,0.01630435,0.00271739,0.00271739,0.01630435,0.02717391,0.,0.00271739,0.01086957,0.03532609,0.00271739,0.00271739,0.02445652,0.01086957,0.00543478,0.,0.0298913,0.0298913,0.00271739,0.01358696,0.07336957,0.04347826,0.01358696,0.,0.05978261,0.04347826,0.00271739,0.00815217,0.04891304,0.00815217,0.00543478,0.00543478,0.05163043,0.05163043,0.00543478,0.,0.02445652,0.00271739,0.00543478,0.,0.02173913,0.02717391,0.,0.,0.00271739,0.01086957,0.00271739,0.00271739,0.03804348,0.00543478,0.
