0.02479339,0.00413223,0.01239669,0.00413223,0.00826446,0.02066116,0.01652893,0.01652893,0.,0.00826446,0.01239669,0.01239669,0.04958678,0.01239669,0.02892562,0.04958678,0.00826446,0.,0.00413223,0.00826446,0.02066116,0.,0.00413223,0.00826446,0.,0.00413223,0.00413223,0.,0.04545455,0.01652893,0.01239669,0.02066116,0.02892562,0.,0.02066116,0.00413223,0.03305785,0.00826446,0.01239669,0.00826446,0.02892562,0.00413223,0.00413223,0.03719008,0.04545455,0.00826446,0.01239669,0.03305785,0.,0.00413223,0.,0.04545455,0.01652893,0.00413223,0.01239669,0.04958678,0.00413223,0.,0.01239669,0.,0.05371901,0.02066116,0.02892562,0.02066116
0.03125,0.02604167,0.02083333,0.02083333,0.02083333,0.00520833,0.00520833,0.015625,0.02083333,0.015625,0.02083333,0.02083333,0.03645833,0.02604167,0.00520833,0.046875,0.02083333,0.,0.01041667,0.00520833,0.,0.,0.01041667,0.00520833,0.,0.,0.00520833,0.,0.03645833,0.03125,0.,0.015625,0.02083333,0.02083333,0.02083333,0.02604167,0.015625,0.015625,0.02083333,0.03645833,0.02083333,0.01041667,0.,0.02604167,0.02604167,0.03125,0.02083333,0.02083333,0.,0.03125,0.00520833,0.02604167,0.01041667,0.00520833,0.01041667,0.,0.,0.,0.00520833,0.01041667,0.03645833,0.015625,0.02083333,0.01041667
0.00469484,0.00938967,0.04225352,0.00469484,0.01877934,0.00938967,0.00938967,0.01408451,0.01877934,0.02347418,0.02347418,0.00938967,0.03755869,0.01408451,0.03286385,0.01408451,0.00469484,0.,0.02816901,0.01408451,0.01408451,0.00938967,0.01408451,0.00469484,0.01408451,0.00469484,0.00469484,0.00938967,0.00469484,0.00469484,0.00469484,0.02816901,0.01408451,0.00938967,0.03286385,0.03755869,0.03755869,0.01408451,0.02347418,0.04225352,0.02816901,0.01877934,0.01877934,0.04225352,0.01877934,0.,0.01877934,0.05633803,0.,0.01877934,0.00469484,0.01408451,0.00469484,0.00938967,0.00938967,0.00469484,0.,0.,0.01877934,0.,0.01408451,0.02347418,0.00938967,0.00469484
0.02158273,0.01438849,0.,0.00719424,0.05035971,0.00719424,0.01438849,0.02877698,0.04316547,0.02158273,0.02158273,0.00719424,0.02877698,0.00719424,0.02877698,0.03597122,0.02158273,0.00719424,0.01438849,0.01438849,0.01438849,0.01438849,0.00719424,0.03597122,0.,0.,0.00719424,0.00719424,0.00719424,0.02877698,0.00719424,0.01438849,0.00719424,0.01438849,0.02877698,0.,0.02877698,0.02158273,0.02158273,0.03597122,0.02877698,0.00719424,0.,0.00719424,0.00719424,0.,0.01438849,0.,0.00719424,0.00719424,0.,0.05755396,0.01438849,0.01438849,0.,0.02877698,0.,0.01438849,0.01438849,0.01438849,0.00719424,0.01438849,0.01438849,0.02877698
0.,0.00961538,0.01923077,0.02884615,0.00961538,0.05769231,0.01923077,0.00961538,0.02884615,0.01923077,0.02884615,0.01923077,0.01923077,0.00961538,0.01923077,0.00961538,0.,0.00961538,0.,0.00961538,0.02884615,0.03846154,0.01923077,0.02884615,0.,0.00961538,0.01923077,0.,0.,0.03846154,0.03846154,0.00961538,0.,0.02884615,0.,0.,0.01923077,0.04807692,0.,0.04807692,0.00961538,0.01923077,0.00961538,0.,0.01923077,0.00961538,0.01923077,0.00961538,0.,0.00961538,0.00961538,0.,0.,0.01923077,0.02884615,0.03846154,0.,0.00961538,0.01923077,0.01923077,0.00961538,0.01923077,0.01923077,0.
0.01444623,0.0176565,0.03370787,0.00963082,0.00160514,0.00802568,0.00481541,0.01926164,0.02728732,0.02568218,0.04333868,0.00802568,0.02728732,0.02247191,0.01605136,0.01605136,0.00642055,0.01123596,0.00802568,0.00321027,0.00642055,0.01284109,0.00802568,0.01444623,0.00321027,0.00481541,0.00321027,0.00481541,0.01123596,0.0176565,0.03370787,0.02889246,0.02889246,0.0176565,0.04975923,0.03049759,0.01605136,0.01605136,0.00802568,0.02568218,0.02086677,0.01605136,0.01926164,0.00963082,0.02568218,0.02247191,0.01926164,0.03370787,0.,0.01284109,0.,0.01284109,0.00802568,0.01284109,0.0176565,0.01123596,0.00160514,0.00321027,0.01605136,0.00321027,0.0176565,0.0176565,0.00481541,0.02728732
0.00614754,0.02254098,0.0102459,0.,0.02663934,0.01434426,0.00819672,0.0102459,0.02459016,0.02459016,0.01434426,0.00819672,0.04918033,0.01639344,0.02254098,0.01639344,0.00614754,0.,0.01229508,0.00614754,0.01639344,0.00204918,0.00819672,0.02254098,0.,0.00409836,0.,0.,0.04303279,0.05532787,0.01434426,0.03688525,0.01229508,0.00614754,0.01844262,0.01229508,0.02663934,0.02663934,0.00819672,0.0307377,0.02254098,0.01434426,0.01229508,0.0204918,0.0204918,0.01229508,0.0204918,0.02868852,0.00204918,0.0204918,0.,0.01229508,0.01844262,0.02254098,0.01844262,0.0204918,0.,0.00409836,0.00819672,0.,0.01844262,0.0307377,0.01844262,0.0102459
0.,0.01273885,0.01273885,0.,0.05732484,0.03184713,0.01910828,0.02547771,0.,0.01910828,0.00636943,0.01273885,0.03184713,0.03184713,0.01910828,0.01910828,0.00636943,0.02547771,0.00636943,0.,0.01910828,0.01910828,0.02547771,0.01273885,0.,0.,0.,0.,0.,0.01910828,0.,0.,0.01273885,0.00636943,0.00636943,0.,0.01273885,0.03184713,0.,0.01273885,0.,0.00636943,0.02547771,0.01273885,0.03184713,0.03184713,0.01273885,0.02547771,0.,0.01910828,0.,0.,0.02547771,0.05732484,0.04458599,0.03821656,0.00636943,0.02547771,0.01273885,0.,0.02547771,0.03184713,0.03821656,0.01273885
0.01626016,0.,0.00813008,0.03252033,0.,0.00813008,0.,0.01626016,0.02439024,0.03252033,0.00813008,0.02439024,0.00813008,0.,0.00813008,0.02439024,0.01626016,0.00813008,0.00813008,0.01626016,0.,0.01626016,0.00813008,0.05691057,0.02439024,0.00813008,0.00813008,0.,0.02439024,0.04878049,0.,0.06504065,0.02439024,0.00813008,0.00813008,0.04878049,0.00813008,0.01626016,0.,0.01626016,0.00813008,0.04878049,0.03252033,0.05691057,0.,0.00813008,0.01626016,0.02439024,0.,0.00813008,0.00813008,0.01626016,0.01626016,0.02439024,0.00813008,0.01626016,0.,0.01626016,0.00813008,0.00813008,0.00813008,0.00813008,0.,0.00813008
0.0070922,0.,0.0141844,0.0141844,0.03546099,0.0070922,0.02836879,0.02836879,0.0070922,0.0212766,0.02836879,0.0070922,0.0070922,0.03546099,0.03546099,0.0141844,0.0070922,0.,0.0212766,0.,0.0070922,0.03546099,0.0212766,0.02836879,0.,0.,0.,0.,0.0212766,0.0141844,0.0212766,0.0070922,0.,0.0141844,0.0141844,0.,0.0141844,0.,0.03546099,0.03546099,0.0212766,0.0212766,0.0212766,0.0070922,0.,0.0141844,0.02836879,0.0141844,0.0070922,0.0141844,0.,0.0070922,0.0212766,0.03546099,0.02836879,0.04255319,0.,0.0070922,0.03546099,0.0070922,0.0212766,0.0070922,0.04255319,0.0070922
